93,8164,-880,-12248,33.28,-289,-1018,-80,
94,6796,6140,-13576,33.24,-293,136,-380,
95,8544,3692,-13048,33.33,-1010,627,-190,
96,8884,-1856,-12140,33.28,265,-1040,151,
97,6460,5084,-13556,33.42,-335,-313,-493,
98,7880,1932,-12800,33.38,-251,-229,-93,
99,7924,2020,-12676,33.28,-346,-246,-186,
100,7896,1952,-12940,33.33,-226,-662,-141,
101,7856,1968,-12692,33.38,-274,-414,-117,
102,7852,2004,-12948,33.28,-532,-346,-165,
103,7752,2076,-12768,33.33,-298,-190,-95,
104,7820,2036,-13060,33.28,-260,-270,-97,
105,7748,1948,-12868,33.33,-237,-200,-112,
106,6624,3224,-13180,33.24,-33,-1015,-196,
107,8892,712,-12740,33.28,-748,708,-41,
108,9188,-284,-12556,33.28,-417,417,82,
109,9108,-1360,-12400,33.38,-479,272,184,
110,6900,2332,-12944,33.33,-88,-983,-209,
111,7756,4956,-13460,33.28,-825,596,-377,
112,7992,1516,-12748,33.24,-248,-335,-79,
113,7900,2012,-12792,33.28,-314,-198,-132,
114,7844,1924,-12844,33.33,-309,-387,-154,
115,7944,1648,-13020,33.38,-331,-219,-83,
116,7832,2124,-12808,33.42,-389,-363,-212,
117,7576,1788,-13080,33.28,20,-608,-144,
118,7764,1816,-12768,33.24,-526,-47,-130,
119,7716,1992,-13032,33.28,-426,-153,-188,
120,6816,3956,-13216,33.24,-269,-203,-367,
121,9080,-864,-12528,33.33,-626,154,231,
122,8192,-1268,-12296,33.33,79,-1010,52,
123,6640,2800,-13008,33.33,-344,-671,-401,
124,9004,-1656,-12364,33.33,-301,58,191,
125,7864,-568,-12472,33.38,-193,-893,71,
126,6456,4100,-13124,33.28,-45,-911,-315,
127,7864,2032,-12876,33.33,-424,-260,-144,
128,7868,1900,-12792,33.33,-308,-192,-117,
129,7736,2044,-12856,33.28,-401,-159,-167,
130,7768,1980,-12984,33.33,-287,-143,-172,
131,7784,2044,-12920,33.33,-330,-276,-147,
132,7640,1964,-12680,33.28,-367,-191,-141,
133,7868,1944,-12896,33.28,-339,-222,-67,
134,7820,2056,-12832,33.33,-464,-137,-129,
135,8220,3576,-13240,33.38,-603,489,-102,
136,8520,-1952,-12276,33.33,-22,-810,123,
137,6900,5944,-13608,33.28,-533,-2,-493,
138,8500,2448,-13084,33.33,-510,567,-216,
139,8140,-1444,-12244,33.38,-115,-573,197,
140,7368,5524,-13660,33.33,-656,386,-430,
141,7812,2076,-12820,33.28,-448,-180,-132,
142,7632,1980,-12772,33.24,-282,-187,-122,
143,7728,2040,-13004,33.33,-423,-236,-142,
144,7756,2212,-12924,33.38,-172,-223,-105,
145,7776,2124,-12956,33.28,-393,-281,-205,
146,7728,2040,-12896,33.33,-403,-169,-112,
147,7640,1984,-12772,33.38,-272,-188,-120,
148,7716,1936,-12984,33.42,-536,-78,-122,
149,9276,-1628,-12404,33.28,-156,-270,235,
150,6424,5600,-13276,33.42,-681,28,-524,
151,8856,1220,-12796,33.38,-628,616,-161,
152,7800,-624,-12548,33.33,-86,-814,99,
153,7368,588,-12756,33.42,-117,-861,13,
154,6916,1840,-12648,33.33,-26,-982,-34,
155,7544,3260,-13216,33.38,-481,-151,-197,
156,7764,2088,-13008,33.33,-226,-213,-128,
157,7732,1944,-12996,33.33,-329,-230,-124,
158,7684,2064,-12984,33.38,-281,-128,-84,
159,7868,2072,-12920,33.33,-288,-178,-131,
160,7772,1984,-12772,33.38,-325,-254,-140,
161,7728,2008,-12856,33.28,-447,-117,-127,
162,7860,1996,-13076,33.33,-330,-205,-113,
163,6864,4752,-13348,33.38,-492,-87,-462,
164,8956,692,-12960,33.33,-517,310,109,
165,9064,-572,-12632,33.42,-449,100,161,
166,8344,-1736,-12272,33.33,-13,-825,124,
167,6496,5556,-13444,33.28,-495,-66,-509,
168,8744,1624,-12940,33.33,-416,395,93,
169,9024,236,-12636,33.2ˇ                                              ,,,,
170,14920,7212,-2012,33.38,-5733,-3868,4450,
171,12808,7588,-3288,33.33,-7726,-4484,983,
172,9948,4644,-1700,33.28,-5640,-2264,2017,
173,12528,5228,-1208,33.42,-6381,-5466,1478,
174,12112,5572,-2696,33.38,-3496,-1282,149,
175,13228,6976,-1460,33.38,2500,2837,81,
176,12908,7896,-1232,33.33,1151,1686,-209,
177,13808,7392,-2564,33.38,3944,4065,-2416,
178,13752,10164,-3000,33.42,6281,2604,-3584,
179,12488,9056,-3020,33.38,2347,988,-2084,
180,13720,10448,-4008,33.33,11312,4185,-3007,
181,13704,10916,-3288,33.38,9880,2053,-3983,
182,14296,10020,-3732,33.33,2570,-1277,-7386,
183,14124,9164,-3504,33.42,1078,-4422,-8035,
184,14080,9596,-2764,33.33,-3588,-9242,-4514,
185,13508,7780,-2468,33.38,-5691,-9703,-939,
186,12856,6216,-588,33.33,-3184,-7747,-690,
187,16808,4956,488,33.33,-7746,-9953,2489,
188,14648,7644,-2180,33.33,-11751,-8404,13568,
189,13948,5956,-4916,33.38,-2802,2284,13698,
190,16168,12608,-4612,33.38,-3937,-331,14893,
191,12032,11356,-4700,33.38,-5473,587,12499,
192,8936,9600,-5888,33.47,483,6817,4616,
193,8168,11544,-4656,33.38,2099,6404,-184,
194,9360,12264,-4652,33.42,4790,4381,-971,
195,17156,12164,-4444,33.28,7556,1630,-10105,
196,15372,9556,-3400,33.33,10345,3978,-7118,
197,15768,8336,-2340,33.38,7860,-3014,-18478,
198,16976,7792,152,33.38,1545,-9928,-14547,
199,22160,9404,276,33.47,-5292,-11762,-17242,
200,15052,5744,-300,33.28,-5840,1831,-1149,
201,10984,5548,-1704,33.42,6769,9605,221,
202,12248,9224,-2432,33.38,8478,8806,3906,
203,16776,10736,128,33.33,-3493,-1661,11519,
204,18652,11948,-544,33.33,-13707,-13326,17992,
205,14796,6428,-4508,33.38,-6526,-1283,16455,
206,13088,10136,-7144,33.47,4139,14840,9935,
207,10464,13712,-5972,33.28,-2068,7490,6025,
208,9560,9504,-6048,33.38,-10876,-3966,3226,
209,10092,8248,-3244,33.28,-4149,-2745,-2492,
210,11504,8568,-5252,33.38,4361,2012,-9800,
211,13360,8408,-4764,33.42,7506,2784,225,
212,18736,9792,-2284,33.28,10637,-3443,-15333,
213,16592,6740,-1432,33.33,4421,-7887,-19246,
214,18328,9904,-2568,33.33,4913,445,-19753,
215,16720,10888,-796,33.28,-1888,-2524,-11067,
216,10844,7232,-932,33.33,-7835,-6949,524,
217,9524,5880,-1220,33.38,1533,1495,1039,
218,11232,8048,-1396,33.38,4567,5543,5910,
219,16432,10456,-480,33.33,-3169,380,10035,
220,17040,14224,-1560,33.33,-8949,-6546,19866,
221,14992,8460,-4528,33.24,-5110,3697,14937,
222,12040,8032,-3624,33.42,-136,5595,9720,
223,13800,11780,-6176,33.38,-2975,3455,7694,
224,10820,10624,-6004,33.42,-3188,685,4711,
225,9348,8832,-3920,33.33,-758,890,-2218,
226,11636,11708,-3272,33.33,2897,-771,-6623,
227,13644,8168,-2552,33.33,5433,-5005,2325,
228,16156,6220,-3776,33.28,11439,341,-16669,
229,16172,10040,-3864,33.28,5195,-6168,-17560,
230,16100,9652,-2736,33.28,1974,-3717,-17223,
231,17376,9776,-548,33.33,-2363,-5947,-19042,
232,12408,6508,-16,33.33,-2975,-6556,-7744,
233,9492,5996,-136,33.38,-31,-1774,275,
234,10352,7628,-1908,33.28,1157,3668,6322,
235,13464,9604,-1896,33.38,484,4321,10317,
236,15480,13248,-1648,33.33,-4068,-406,16368,
237,17984,14452,-3404,33.28,-8458,-3209,18807,
238,12496,9032,-5232,33.38,-5618,1302,14109,
239,12296,10116,-5564,33.28,1591,4297,4366,
240,12248,12728,-5720,33.33,-4260,-341,6918,
241,9096,9548,-5144,33.33,-948,2521,4562,
242,8832,7152,-5488,33.38,4961,197,-10265,
243,13200,9984,-3780,33.42,2770,-4775,4640,
244,14468,9040,-3840,33.38,3302,-1976,-14283,
245,18012,10756,-2228,33.42,6993,-3727,-21546,
246,16480,9360,-2908,33.33,4944,2410,-18720,
247,14064,7108,-696,33.42,5630,-1103,-17576,
248,15332,8736,-972,33.33,4541,-1134,-11860,
249,12184,8108,-2376,33.33,244,-424,-659,
250,10516,6596,-1040,33.33,-1803,975,3817,
251,12524,7296,-1228,33.38,340,2077,5186,
252,14220,9924,-1116,33.42,-6028,-1580,10763,
253,17516,11704,-1668,33.33,-9472,-4586,17271,
254,13824,12700,-4396,33.38,-10712,-5122,22050,
255,13212,10756,-4416,33.33,-3183,2932,10572,
256,12588,12616,-6544,33.33,-1718,4495,6340,
257,8580,10040,-5064,33.42,-1201,3207,6851,
258,7636,10576,-4644,33.28,-2002,2442,1747,
259,12360,10696,-4648,33.42,4653,783,8710,
260,12852,8068,-3660,33.28,3241,1269,-10725,
261,17244,11232,-1740,33.38,5468,-1555,-14645,
262,17456,11572,-3276,33.33,6730,461,-18565,
263,15444,10544,-900,33.33,5882,-436,-20377,
264,17708,8676,-1580,33.28,5319,578,-21485,
265,12988,10420,-428,33.38,1818,-5074,-6554,
266,10136,5796,-216,33.33,-1623,-2630,-2000,
267,9324,6208,-984,33.42,3682,3330,2570,
268,11440,9196,-2104,33.38,2136,6223,7708,
269,14220,10760,-960,33.28,-1780,1426,13089,
270,17348,14320,-5036,33.33,-13933,-8499,20003,
271,12252,11592,-7268,33.38,-18446,-9519,17405,
272,14652,7348,-5752,33.38,-3282,3558,6286,
273,9640,13116,-4072,33.33,444,633,9479,
274,8584,10584,-2412,33.38,634,784,4987,
275,10348,12408,-3484,33.33,10918,6912,-883,
276,11504,11648,-2828,33.33,6952,4774,1437,
277,13912,10656,-3288,33.42,5063,41,-13427,
278,20980,10856,-4760,33.33,7877,-2304,-21492,
279,15468,7940,-2280,33.33,3164,-1294,-17811,
280,15872,6868,-1092,33.33,1232,-3081,-17875,
281,12416,8696,-1352,33.42,5005,379,-7459,
282,9716,6920,-732,33.33,-531,-2841,-1500,
283,9912,7440,-2544,33.28,2997,153,3324,
284,12188,9564,-3908,33.33,2022,2442,5233,
285,12640,10344,-2476,33.28,-3633,-196,8770,
286,15544,12056,-3120,33.28,-9166,-2289,11524,
287,13120,11520,-3100,33.33,-12357,-3253,17679,
288,12924,16224,-7740,33.33,-10358,-8697,10671,
289,13312,13744,-4800,33.38,6907,6934,5688,
290,9192,9572,-5704,33.28,-7707,3713,4047,
291,9888,9216,-3780,33.28,-500,649,236,
292,14308,11084,-2268,33.28,-3612,-709,8408,
293,15160,9240,-4204,33.19,5832,166,7615,
294,16840,9880,-4324,33.33,5283,2244,-11245,
295,14332,10384,-2744,33.33,12030,596,-14572,
296,13972,8812,-2084,33.28,5493,1421,-12925,
297,16012,12604,-1560,33.38,5574,-1618,-11948,
298,11984,8728,-544,33.33,-4262,-6113,-2900,
299,9996,7344,-800,33.28,2105,-4918,-4575,
300,10264,7044,-876,33.33,2750,-1099,1316,
301,12708,8780,-1796,33.42,1668,703,6246,
302,16840,11656,-2380,33.42,969,-73,7979,
303,12820,11400,-3104,33.28,-7831,-2907,14688,
304,10600,6232,-4488,33.33,-8804,1048,11521,
305,15476,13868,-9700,33.28,-12075,-2519,5252,
306,9944,10868,-5292,33.33,2237,-521,5504,
307,9040,8784,-4060,33.28,-3093,10377,-53,
308,9984,10244,-3364,33.24,2910,3116,-1691,
309,12528,9624,-3356,33.33,2746,2429,1595,
310,13624,12312,-4496,33.28,4020,3941,-7096,
311,17268,11336,-3836,33.28,11190,2907,-8525,
312,12884,9348,-3752,33.33,13407,1879,-13134,
313,16012,8788,-2508,33.33,10008,-999,-16174,
314,12752,10148,-1644,33.38,138,-2321,-4253,
315,10172,7836,-244,33.28,-6923,-4657,814,
316,11712,6304,-876,33.24,-512,-1359,1616,
317,13272,8528,-688,33.24,-1079,776,5760,
318,15040,9144,-1688,33.28,-4884,-668,10189,
319,17408,13016,-3876,33.28,-9848,-3462,13968,
320,10280,12080,-4972,33.38,-7724,-3636,13797,
321,13332,10024,-8040,33.24,-12010,-7120,4047,
322,10412,12424,-5592,33.28,922,-1201,4693,
323,9596,8856,-4976,33.33,-3770,625,123,
324,10320,10384,-4404,33.28,-1240,-1287,-1724,
325,11976,10624,-4664,33.33,-643,2973,-4482,
326,14684,9244,-5044,33.24,5134,-887,-328,
327,14904,9804,-5352,33.28,6123,874,-13802,
328,14144,10196,-4228,33.38,5135,-1067,-13700,
329,13580,9228,-2812,33.24,1337,698,-10472,
330,15220,9284,-2588,33.33,701,-596,-6767,
331,11604,9524,-1708,33.38,2338,-704,575,
332,11312,7232,-736,33.33,-843,886,1336,
333,12032,8104,-1548,33.19,1159,3567,3298,
334,12376,9980,-904,33.33,-1623,1675,7923,
335,16300,11960,-1152,33.33,-3352,-424,11282,
336,13848,11268,-3112,33.33,-10906,-4303,14348,
337,9540,12724,-10552,33.38,-24344,-16162,9699,
338,13208,11184,-6432,33.28,5241,2095,2784,
339,10664,10360,-4436,33.28,-3095,4825,3623,
340,10408,9720,-4244,33.33,5163,1919,-2791,
341,11484,9556,-4016,33.33,587,-773,667,
342,12412,7668,-3984,33.38,6637,129,-5514,
343,12240,10696,-4440,33.24,5942,3381,-9650,
344,15920,12012,-4908,33.33,8045,4696,-15387,
345,13456,10812,-4980,33.24,4503,5045,-12060,
346,11520,8804,-220,33.24,-6336,-6450,-13028,
347,13896,8540,-1376,33.28,-513,-6573,-8800,
348,12628,8992,-1744,33.28,-1102,-2305,487,
349,10024,7148,-2492,33.33,2879,6401,2032,
350,11524,9824,-1484,33.33,5439,7277,5101,
351,12984,11564,-3520,33.28,2063,6300,9905,
352,13688,12848,-2076,33.28,-3569,-415,14014,
353,14620,15544,-5860,33.24,-12875,-5029,11555,
354,10232,9748,-2872,33.28,-16014,-10023,8570,
355,11640,10688,-9108,33.33,-10802,-4215,721,
356,10900,11512,-4224,33.33,-706,-4416,2481,
357,8840,7672,-760,33.28,2935,-2190,-5992,
358,11008,9520,-2800,33.33,5410,1178,-295,
359,11408,9340,-3092,33.28,4544,7079,-9263,
360,11600,12936,-4164,33.28,1459,6806,-5585,
361,15080,14044,-4804,33.28,-4310,-344,-10408,
362,11300,9588,-2860,33.33,-965,-238,-10248,
363,14372,9740,-1380,33.24,5103,1045,-11585,
364,13704,10732,-912,33.24,455,-1783,2347,
365,12548,10492,336,33.38,1109,982,4499,
366,13064,8484,-1340,33.28,6574,13114,2824,
367,12792,11400,-640,33.28,2317,10993,6713,
368,14980,11948,-3540,33.28,-4898,5606,13035,
369,5800,27048,-244,33.28,-31000,-19024,10324,
370,13640,7664,-3132,33.24,-5869,-13311,-1631,
371,10724,9280,-5980,33.19,-2546,-2018,-4334,
372,10852,9764,968,33.24,-6104,-2708,3749,
373,9352,12240,-20,33.24,-8772,-2348,-5726,
374,9880,10088,328,33.24,-4141,5804,871,
375,10436,9656,-196,33.28,519,12092,-208,
376,13396,11376,2476,33.24,6963,8705,2283,
377,17936,9432,3192,33.28,2354,12930,-1456,
378,12956,6920,1604,33.38,8807,7609,1730,
379,10164,9544,2884,33.38,6186,3889,-3110,
380,21120,17540,812,33.42,7514,-7654,-3591,
381,13832,13104,816,33.19,-79,-575,1069,
382,12660,8280,1588,33.28,-1996,5921,-3677,
383,12508,6240,6812,33.19,8801,11520,3580,
384,12104,11048,7880,33.24,724,8635,6923,
385,15636,14812,-1604,33.09,-21493,-8521,-3956,
386,12744,11568,5792,33.24,-68,-4530,-2434,
387,13488,9052,2576,33.24,7954,-16426,54,
388,12664,7156,468,33.28,-3451,-12957,-7481,
389,13424,11584,-2204,33.28,-3766,-9218,-1035,
390,8060,12048,1636,33.24,-4595,-2811,3797,
391,10640,8260,40,33.24,10651,1564,3114,
392,11064,10784,-1812,33.14,9624,4955,5894,
393,12216,11864,-1876,33.24,3367,9791,50,
394,15224,13948,-2260,33.28,10751,12839,-1791,
395,13016,11608,-1620,33.33,4234,3337,-3953,
396,12252,9160,-900,33.33,-4689,-5416,-10507,
397,14716,11612,76,33.24,-6260,-11383,-8528,
398,12192,10508,388,33.24,-4100,-10690,3321,
399,12388,7608,-684,33.33,261,430,-1443,
400,11616,10304,1140,33.19,3195,2654,5191,
401,14092,11300,-504,33.14,307,-1261,7763,
402,15484,12512,-268,33.19,-2411,-4529,8933,
403,14044,12092,-2988,33.19,-6854,-4774,9313,
404,10680,9292,-3336,33.24,-6310,-2781,6675,
405,12668,10148,-5884,33.24,-8732,-4829,1597,
406,10776,11604,-2928,33.24,7743,1209,3907,
407,9844,10200,-2160,33.33,-1972,-1985,-2025,
408,10572,8640,-3012,33.24,3157,219,-7741,
409,11676,11032,-2420,33.24,721,2445,-3505,
410,14580,12904,-3920,33.28,5497,3944,-11039,
411,15980,12836,-4980,33.24,6838,4507,-12760,
412,11692,9760,-2820,33.33,2310,2971,-12928,
413,13384,9424,-292,33.24,-558,-1636,-12132,
414,12316,9524,92,33.24,1736,-689,-1069,
415,10520,8800,552,33.19,-688,-126,1661,
416,11032,9948,-388,33.19,1732,4074,4169,
417,12416,12076,-1484,33.14,-35,3897,7045,
418,12488,11448,224,33.19,-2589,-1354,8600,
419,14896,11592,-2688,33.19,-5369,-2583,8825,
420,13460,11956,-3076,33.28,-6113,-7403,15436,
421,10116,13596,-3424,33.24,-6046,-6357,8390,
422,13676,10032,-4068,33.28,-940,1183,3454,
423,9028,13416,-2964,33.24,5102,1691,3912,
424,10364,8124,-1364,33.14,-891,-1026,-7045,
425,10908,9100,-3980,33.24,3771,-1160,2588,
426,11724,12660,-4168,33.28,614,1225,-7576,
427,14256,13400,-4764,33.19,7475,4445,-11992,
428,15032,13092,-4108,33.19,3916,6329,-13018,
429,12064,10656,-1584,33.24,-76,-357,-15014,
430,15328,11644,-1100,33.24,-33,-2887,-13778,
431,11828,12092,288,33.19,-1171,-7426,-3502,
432,10488,8160,68,33.19,-4311,-3640,-4091,
433,10496,5292,-1572,33.24,1802,7193,170,
434,11668,9892,-792,33.19,2691,6007,9565,
435,16776,13324,-800,33.24,600,1019,16942,
436,13920,16028,-4008,33.28,-7536,-9608,21672,
437,10380,12716,-4408,33.14,-2172,-5123,12538,
438,13116,12748,-7060,33.24,-2268,7919,2735,
439,7756,13408,-3300,33.19,411,2397,6331,
440,8260,8808,-2084,33.14,-3840,2865,-1770,
441,10796,7776,-2260,33.19,2057,0,-7663,
442,12912,11564,-2736,33.14,2561,273,1394,
443,15180,11604,-4052,33.19,10131,5109,-12080,
444,14692,11968,-3080,33.14,10095,1796,-17908,
445,13812,9280,-1420,33.09,317,-543,-14776,
446,16316,12572,-1252,33.14,132,-4562,-13572,
447,11852,10368,-912,33.24,-5307,-5951,-955,
448,9616,7832,-312,33.19,-1117,-1421,-2765,
449,11680,7332,-1240,33.19,3431,4943,1820,
450,12528,10132,-372,33.14,25,1447,7082,
451,15548,12924,-60,33.14,-3451,-5043,13229,
452,15856,14236,-2344,33.33,-6486,-4491,16431,
453,11448,10952,-4468,33.19,41,-879,13696,
454,13428,10672,-7748,33.24,-16982,-5101,6783,
455,11352,14036,-4588,33.19,6014,2842,4670,
456,8408,9556,-3424,33.19,-4459,1011,2765,
457,9268,9892,-2872,33.24,-3221,-1647,-536,
458,10784,10264,-3376,33.24,1065,-1630,4478,
459,12960,10940,-1948,33.24,3896,-361,-9341,
460,16240,11988,-3356,33.14,6118,2424,-13940,
461,14652,13772,-1544,33.09,775,2218,-10732,
462,16696,10912,-892,33.28,-1633,-1635,-14538,
463,12888,9620,-860,33.14,-621,-1270,-8370,
464,10472,7148,-464,33.09,3264,-634,-4245,
465,11340,8112,-1240,33.19,3740,2080,373,
466,11992,8896,-588,33.28,797,877,6002,
467,15420,11508,284,33.19,-1716,-1933,8991,
468,15984,12576,-284,33.19,-6695,-7773,15443,
469,11380,8860,-2804,33.19,-6293,-2529,16326,
470,10104,16604,-10588,33.14,-12185,-6499,7724,
471,10228,15984,-5564,33.09,11329,2622,5660,
472,8540,9420,-4120,33.19,-7985,2850,1966,
473,8976,8872,-2560,33.24,3239,4408,-4988,
474,10700,11184,-3616,33.14,3880,5516,1586,
475,13856,13804,-3500,33.28,5833,-2063,-5974,
476,17316,12160,-3496,33.24,379,-1274,-15474,
477,12944,10740,-2284,33.24,2234,1356,-15851,
478,15840,8828,-1044,33.09,-2131,629,-17442,
479,12888,10964,-68,33.19,318,-377,-3785,
480,11504,7268,228,33.19,-769,-2317,-177,
481,11796,7220,-820,33.14,3168,3657,3715,
482,12952,9876,-976,33.09,4091,6196,7784,
483,14728,11504,-1088,33.24,-403,2596,12331,
484,16900,14576,-2200,33.24,-2197,-2006,16010,
485,11832,13504,-3456,33.28,-8102,-6206,15024,
486,10504,8412,-4936,33.14,-10071,-16,4737,
487,13452,12756,-5500,33.19,-2338,1021,1888,
488,9344,10884,-3660,33.19,-3904,-4044,3184,
489,11216,9104,-2720,33.09,-4007,-2318,-84,
490,11848,9376,-3500,33.19,4103,853,1188,
491,12772,9580,-3620,33.14,4975,1133,-9113,
492,15236,9732,-4188,33.19,5093,1324,-10321,
493,14936,11920,-4084,33.19,5846,6452,-11328,
494,12840,10104,-2512,33.24,1507,1185,-11812,
495,13732,9208,-868,33.14,2568,143,-12300,
496,13880,10564,-1308,33.19,1706,-2621,-2772,
497,11540,8872,-988,33.14,-508,223,2236,
498,11296,8660,-1468,33.14,1853,2842,1473,
499,13008,10876,-520,33.19,-211,1226,6425,
500,15488,10336,-2124,33.14,-3717,-1874,9632,
501,13836,11296,-2024,33.19,-8910,-8450,12536,
502,11400,9676,-4464,33.24,-6560,-4144,7916,
503,11384,11196,-8352,33.24,-14243,-7373,4700,
504,9984,10148,-3680,33.24,5945,5331,4232,
