24.0.00,-122,,,,,,,
52,5748,14680,-2876,31.64,-31,161,-447,
53,5756,14672,-2920,31.64,-68,40,-296,
54,5556,14752,-3036,31.54,-35,25,-279,
55,5708,14760,-2956,31.59,-22,-78,-201,
56,5692,14716,-2952,31.64,-75,-140,-131,
57,5784,14656,-3008,31.73,-125,-307,-35,
58,5740,14592,-3204,31.68,-205,-427,15,
59,5748,14632,-3164,31.64,-186,-471,33,
60,5588,14608,-3068,31.54,-233,-564,7,
61,5760,14632,-3072,31.59,-260,-484,3,
62,5688,14676,-3052,31.64,-231,-406,36,
63,5776,14624,-3144,31.68,-252,-344,-135,
64,5648,14692,-3260,31.68,-201,-193,-157,
65,5836,14664,-3308,31.68,-322,-104,-206,
66,5652,14664,-3120,31.59,-288,62,-220,
67,5660,14540,-3036,31.73,-348,126,-354,
68,5684,14684,-3336,31.64,-342,153,-309,
69,5708,14744,-3196,31.64,-429,36,-270,
70,5628,14540,-3068,31.59,-344,80,-262,
71,5664,14700,-3312,31.68,-281,24,-250,
72,5624,14660,-3020,31.64,-246,-99,-184,
73,5656,14696,-3132,31.64,-256,-112,-103,
74,5680,14712,-3236,31.64,-258,-274,-55,
75,5696,14628,-3280,31.73,-248,-284,6,
76,5708,14632,-3184,31.59,-191,-381,-22,
77,5808,14520,-3260,31.64,-104,-352,-13,
78,5676,14640,-3292,31.64,-53,-296,-29,
79,5612,14624,-3332,31.68,-56,-269,-72,
80,5712,14588,-3356,31.68,-138,-217,-92,
81,5736,14628,-3492,31.59,-182,-121,-180,
82,5672,14524,-3568,31.59,-205,-59,-245,
83,5724,14516,-3476,31.68,-223,-50,-319,
84,5720,14512,-3456,31.73,-245,49,-240,
85,5656,14576,-3564,31.59,-347,-14,-339,
86,5740,14580,-3332,31.59,-338,-13,-350,
87,5632,14648,-3476,31.68,-300,-30,-287,
88,5560,14596,-3492,31.64,-328,-81,-271,
89,5520,14672,-3424,31.64,-325,-135,-221,
90,5720,14556,-3420,31.64,-323,-261,-217,
91,5640,14536,-3384,31.64,-301,-245,-138,
92,5604,14572,-3512,31.59,-270,-320,-141,
93,5596,14512,-3476,31.68,-255,-337,-54,
94,5580,14544,-3480,31.68,-257,-371,-42,
95,5512,14464,-3532,31.54,-223,-321,-18,
96,5548,14580,-3548,31.64,-306,-279,-47,
97,5580,14476,-3416,31.54,-298,-269,-79,
98,5632,14500,-3448,31.64,-316,-184,-129,
99,5628,14528,-3524,31.64,-383,-111,-175,
100,5664,14452,-3620,31.73,-385,-69,-175,
101,5568,14600,-3676,31.64,-369,-6,-214,
102,5656,14636,-3572,31.64,-379,-34,-213,
103,5536,14552,-3484,31.64,-383,-24,-196,
104,5516,14504,-3496,31.68,-425,-19,-199,
105,5556,14656,-3524,31.59,-325,-45,-241,
106,5612,14516,-3456,31.59,-359,-63,-159,
107,5588,14684,-3344,31.64,-339,-80,-126,
108,5556,14548,-3564,31.64,-246,-107,-104,
109,5564,14508,-3648,31.73,-180,-177,-52,
110,5620,14508,-3512,31.59,-250,-298,-52,
111,5604,14520,-3488,31.59,-262,-217,7,
112,5580,14492,-3420,31.64,-289,-280,-23,
113,5608,14560,-3480,31.54,-280,-253,-53,
114,5604,14548,-3652,31.64,-296,-202,-56,
115,5516,14632,-3624,31.59,-335,-124,-100,
116,5644,14564,-3532,31.68,-331,-96,-118,
117,5584,14468,-3588,31.68,-336,-5,-115,
118,5664,14460,-3588,31.59,-404,-25,-145,
119,5588,14464,-3548,31.59,-376,1,-156,
120,5632,14512,-3648,31.68,-388,-30,-140,
121,5716,14572,-3656,31.59,-381,-99,-176,
122,5660,14524,-3568,31.68,-411,-123,-89,
123,5632,14492,-3308,31.54,-340,-159,-139,
124,5664,14584,-3584,31.54,-336,-255,-136,
125,5764,14372,-3496,31.59,-275,-208,-159,
126,5644,14464,-3532,31.59,-274,-234,-156,
127,5680,14492,-3592,31.64,-154,-235,-147,
128,5660,14576,-3500,31.64,-75,24,-261,
129,5640,14472,-3628,31.64,-92,-209,-229,
130,5708,14580,-3804,31.64,-159,-125,-187,
131,5628,14452,-3684,31.64,-204,-144,-193,
132,5528,14420,-3696,31.68,-186,-102,-211,
133,5576,14492,-3820,31.64,-314,-84,-227,
134,5584,14516,-3716,31.64,-283,-113,-225,
135,5576,14512,-3576,31.64,-273,-92,-204,
136,5544,14436,-3740,31.64,-280,-101,-135,
137,5524,14472,-3836,31.68,-272,-113,-188,
138,5560,14440,-3672,31.64,-205,-84,-157,
139,5628,14508,-3808,31.54,-290,-94,-130,
140,5540,14464,-3800,31.64,-270,-171,-167,
141,5600,14512,-3712,31.59,-224,-165,-146,
142,5560,14368,-3848,31.64,-193,-199,-152,
143,5480,14400,-3860,31.64,-326,-283,-63,
144,5504,14552,-3836,31.54,-453,-383,15,
145,5660,14480,-3860,31.64,-479,-294,-22,
146,5524,14536,-3792,31.73,-663,-414,33,
147,5616,14460,-3764,31.64,-689,-403,48,
148,5520,14468,-3564,31.64,-572,-245,-54,
149,ı                                                                           ,,,,,,,
150,8896,11496,312,31.59,-1103,-2296,3166,
151,9164,10872,844,31.64,-1061,947,2510,
152,10596,12088,-268,31.59,-3127,-3913,1237,
153,10996,10820,-1380,31.54,-3293,-1399,3127,
154,12040,12144,-1208,31.54,-1175,-1791,1549,
155,11180,11272,-200,31.59,-864,2453,1329,
156,8720,11256,1012,31.59,-962,1056,3319,
157,10668,11528,308,31.54,-3523,-1619,1567,
158,11772,12236,436,31.64,-5539,-4538,3640,
159,11768,11620,112,31.64,-3322,-2686,2904,
160,11676,12192,-1484,31.64,-504,-1606,5350,
161,8804,13280,-1236,31.54,1378,390,6516,
162,9564,12172,-1404,31.54,-735,-5794,4856,
163,12580,11648,-588,31.54,-4963,-8589,-343,
164,12768,12680,-3228,31.59,2513,-3549,-3272,
165,11636,9864,-3956,31.59,5876,-291,-3779,
166,13264,10092,-4300,31.68,14181,4079,-3353,
167,10932,9236,-2700,31.59,5656,3091,-3423,
168,10236,6760,-3828,31.49,4424,477,-5227,
169,11528,5512,-2244,31.68,1173,-722,-2811,
170,11932,6648,-3140,31.64,-6905,-3928,1472,
171,13196,8152,-3084,31.64,-11234,-4868,3351,
172,18616,11848,-1840,31.64,-9980,-4185,2237,
173,12680,12896,780,31.59,-7085,-1213,6060,
174,10016,10976,2584,31.54,-6648,-3452,2783,
175,15048,11644,2400,31.59,-1769,-6356,-821,
176,16100,12656,-80,31.54,-4004,-5630,4049,
177,14332,11336,-1764,31.54,-5983,-2233,3045,
178,13872,11160,-1816,31.54,-7346,-5167,1562,
179,15316,10604,-1508,31.59,-5184,-8535,2536,
180,13016,9760,-2148,31.54,-3561,-7155,5386,
181,12140,10496,-2132,31.59,1736,-2126,2309,
182,14164,9496,-2124,31.54,-3386,-6118,1313,
183,13304,8968,-5108,31.54,-1843,572,5257,
184,10592,9336,-3636,31.64,-1000,3321,3052,
185,10976,8600,-1860,31.54,-6317,-3872,1425,
186,12152,11124,-4468,31.59,-3438,370,3321,
187,9872,11692,-6660,31.54,10643,12425,2570,
188,8816,10076,-4488,31.54,14256,13622,-4101,
189,11204,9972,-2552,31.54,14712,7419,-8493,
190,15412,12420,-204,31.49,12388,-1461,-10592,
191,12032,10840,3188,31.49,12712,-5727,-14979,
192,13880,11352,-2228,31.64,6084,-6134,-18151,
193,7912,10676,2624,31.54,-1664,4979,-19351,
194,13340,10384,-3936,31.68,2927,-6311,-9745,
195,8764,13300,-4696,31.45,-7552,-12304,-5687,
196,7372,9836,-3772,31.54,-9170,-7177,2844,
197,7828,9824,-6476,31.49,-9560,-878,4887,
198,7292,10600,-3564,31.59,-3678,3324,9805,
199,7360,18636,-5964,31.59,-763,3713,9316,
200,5760,23228,-9292,31.49,134,3846,3532,
201,3372,19120,-7692,31.59,-5492,-4447,4219,
202,632,13532,-3780,31.54,3611,3740,7667,
203,1072,12388,-4472,31.64,2273,14927,5323,
204,1496,12808,-2412,31.54,4387,16385,966,
205,8460,13088,-5492,31.54,6751,13081,1325,
206,19536,17920,-6516,31.59,13925,601,1897,
207,17212,15148,-5232,31.54,4367,-25207,-9295,
208,20492,-4004,2056,31.49,7039,-17336,-5415,
209,15100,2476,-2284,31.59,-25345,-9156,15804,
210,11992,9476,-3744,31.59,-17980,-9646,19731,
211,10616,15992,-4128,31.49,-9344,-3251,15136,
212,8692,16968,-8220,31.54,-5774,14411,20868,
213,4836,20148,-7412,31.64,6325,13098,13132,
214,9312,20556,-7664,31.49,924,11696,-1287,
215,12540,18788,-4112,31.49,15099,5892,-12985,
216,14272,20548,780,31.49,13779,-10684,-22857,
217,20140,19180,5400,31.49,8948,-10507,-23290,
218,14640,5072,5736,31.64,9960,-3260,-15425,
219,7448,3596,4212,31.54,-923,-8511,-15149,
220,13464,6260,-532,31.54,-9299,-11642,3776,
221,9396,12156,1276,31.49,-7094,-3035,3817,
222,11388,12476,288,31.54,-2436,-4840,9136,
223,12716,14568,-2432,31.45,-8498,-11432,7078,
224,11476,15824,-2260,31.64,-9562,-14509,19692,
225,9728,14056,-2548,31.54,-8894,-10420,20770,
226,10684,14704,-2692,31.54,181,525,16179,
227,7072,15820,-3136,31.54,2514,6792,13893,
228,7724,12292,-5784,31.59,845,13052,6970,
229,7808,10396,-4864,31.49,4982,11335,-292,
230,5636,10964,-1600,31.49,8041,10641,-10861,
231,12432,9984,-1864,31.49,15942,9621,-10791,
232,-3828,17724,10148,31.54,26681,-5058,-4134,
233,15128,14452,-2324,31.54,7201,-4893,-12424,
234,16308,18940,-3824,31.54,7567,-10095,-14564,
235,8664,13816,-652,31.54,467,-13311,-11225,
236,9508,10184,-2684,31.49,-6595,-10235,-11243,
237,8024,10472,-2628,31.49,2752,-244,-7159,
238,6864,11584,-4440,31.45,216,-386,-1200,
239,8084,11040,-4220,31.54,-3103,-2824,5447,
240,7020,9344,-2980,31.54,-6140,-3998,10274,
241,10352,9844,-3112,31.59,-2662,-2160,13092,
242,11868,14344,-3420,31.59,-2391,-971,21694,
243,12148,17296,-11320,31.45,-5636,11789,21418,
244,7644,17216,-7820,31.54,6085,16853,13866,
245,8672,13572,-7732,31.49,-6977,-3049,10437,
246,10572,9652,-5700,31.54,-902,-672,5686,
247,9888,10148,-5528,31.54,6484,4647,-326,
248,5296,9660,-3512,31.54,6882,8926,-141,
249,9780,12876,-3388,31.54,8198,5578,-9798,
250,13508,14064,-3076,31.49,10658,-3605,-16872,
251,16532,14480,-4888,31.45,10356,-2402,-24737,
252,21244,12544,-3436,31.45,7228,-8451,-24140,
253,11776,10636,-2232,31.45,-2021,-6501,-14062,
254,12744,8532,1660,31.49,-6954,-17648,-10779,
255,12832,7080,2396,31.49,1619,-13131,1062,
256,16392,9356,4136,31.45,-10954,-8028,12548,
257,15072,9680,-20,31.54,-4686,-7497,18470,
258,16176,20524,-4584,31.45,-3108,1050,28968,
259,11772,19084,-7272,31.45,-6561,10013,28895,
260,10372,20036,-4232,31.49,1678,3857,18903,
261,5412,14884,-3888,31.45,-10915,-1751,8785,
262,9616,12788,-2384,31.45,7531,-1933,2436,
263,9648,15812,-2204,31.45,-1107,7471,-5199,
264,11024,12924,-1632,31.45,1503,-4677,-15425,
265,13432,15140,-1104,31.54,8279,-3598,-15606,
266,23616,17620,-4844,31.54,12274,-5359,-24697,
267,16836,14872,-2004,31.49,1580,-2313,-24670,
268,14356,11860,356,31.49,9301,431,-18361,
269,10584,9344,-668,31.4,1929,-852,-9315,
270,8900,8748,-184,31.45,422,-816,-1223,
271,6696,10836,-616,31.45,-2809,-2419,6449,
272,8504,13284,-1612,31.49,-10947,-9129,12114,
273,10876,13288,-1000,31.49,2868,320,11765,
274,7116,19200,-4652,31.54,6725,7806,13382,
275,8236,17360,-3712,31.45,-9716,1997,20486,
276,8724,20096,-4104,31.45,872,6089,15053,
277,8484,8036,-6120,31.49,-5537,7464,9587,
278,11872,12728,-4452,31.49,359,9025,5932,
279,9232,11956,-2240,31.54,-2530,-1693,1326,
280,8120,12144,-3428,31.49,1448,2312,817,
281,7564,14292,-6372,31.49,6071,8147,-4174,
282,8644,20656,-4484,31.45,11413,4230,-10342,
283,18976,22724,-3360,31.54,3080,-17018,-26000,
284,21344,11268,-1248,31.59,-3951,-14857,-20328,
285,11536,9084,2552,31.45,5892,-5766,-18237,
286,12088,9188,-720,31.4,-504,-5843,-9312,
287,11332,8920,940,31.45,-1193,-7651,-1184,
288,11924,8816,-592,31.49,-4239,-10578,4989,
289,10480,9020,-424,31.49,1814,-882,11464,
290,9160,17748,-3592,31.4,-2433,-95,22419,
291,10696,22936,-7072,31.54,-9971,-219,31242,
292,6084,24616,-800,31.54,7863,7655,20381,
293,7456,18648,-4420,31.49,-5080,9182,9479,
294,6864,13312,-3696,31.54,2637,5658,-3123,
295,7592,11676,-3660,31.45,-302,3844,433,
296,6924,12112,-5156,31.54,1909,6891,848,
297,8380,15076,-3908,31.4,6722,6349,-2091,
298,14368,16180,-2260,31.45,11942,-4061,-12878,
299,14080,19452,276,31.49,11257,-11041,-18185,
300,13376,18964,-3848,31.4,18765,-5130,-30354,
301,16120,19608,-4596,31.45,8153,-2260,-28590,
302,4712,16844,-14692,31.54,32767,10480,-32768,
303,-1764,13356,-9640,31.59,29934,-25022,-13598,
304,3008,460,-14652,31.54,-32768,-32768,-7454,
305,3216,-9376,-10100,31.45,-32768,-26001,26544,
306,6692,-12460,-880,31.59,32767,-7634,3080,
307,-6160,2444,-17700,31.45,32767,32767,-9206,
308,13444,13192,-11156,31.54,-4188,29902,20407,
309,12028,21044,-20924,31.4,-32768,3095,32767,
310,14440,28680,-21204,31.4,2069,32767,31006,
311,-2096,22692,-13136,31.49,-4400,11465,7619,
312,17076,12540,-14952,31.4,-17097,-19533,7159,
313,9744,6460,-9476,31.45,-6688,4409,12783,
314,8624,8232,-9992,31.4,-4908,-4589,525,
315,9636,10948,-9292,31.49,-6347,842,-7143,
316,7816,7900,-9376,31.54,2473,3617,-4179,
317,10968,15020,-7324,31.45,3667,7198,-10663,
318,13128,19712,-984,31.45,-3745,-8625,-13499,
319,10724,16616,-2188,31.45,-6517,-9891,-20437,
320,14012,11552,-2200,31.49,1521,-6211,-15767,
321,12744,8776,-1296,31.4,2590,-6550,-8383,
322,9720,7212,-1936,31.35,2014,-3489,-2891,
323,12104,9172,-3424,31.59,-4898,-5487,4472,
324,10600,10756,-3444,31.45,-189,-540,9455,
325,8540,15900,-3948,31.4,-1431,740,15165,
326,8268,18556,-5936,31.35,-3205,-5187,19479,
327,6880,16280,-5528,31.35,-5978,-3524,17790,
328,9984,10612,-8160,31.35,4028,10612,11068,
329,4740,14616,-7536,31.49,2765,10699,4824,
330,9424,11144,-7520,31.45,940,6329,5546,
331,8988,10956,-5872,31.45,5214,8192,-1770,
332,10244,11092,-5880,31.4,5216,4527,-4991,
333,12252,11936,-4416,31.45,6353,3016,-8730,
334,9392,18312,-1864,31.54,-690,-3695,-14336,
335,31328,14116,-9892,31.4,2395,-8085,-20162,
336,19316,11792,-5504,31.49,-3902,-12702,-19286,
337,12176,9092,-3040,31.45,-1275,-8084,-13868,
338,10496,9276,-1612,31.45,-5083,-9266,-4938,
339,10244,8060,-2052,31.45,231,-1500,687,
340,12976,8408,-3380,31.45,1895,-1425,5258,
341,12212,10616,-4128,31.4,3184,869,10198,
342,9616,15916,-7120,31.54,1450,3086,18109,
343,11912,18212,-8188,31.4,-2498,1789,23009,
344,5704,20304,-5648,31.49,5242,12105,10010,
345,4904,15712,-7044,31.45,-3682,6414,7833,
346,7128,13072,-6708,31.45,-3888,2547,7256,
347,8336,11324,-5844,31.45,446,6560,1050,
348,9804,11208,-5636,31.45,1836,4602,1670,
349,9792,11400,-4996,31.49,5981,2199,1431,
350,10704,13976,-5484,31.4,10269,-3275,-10391,
351,11268,20184,-7256,31.54,5093,-13977,-20297,
352,15472,10272,-5344,31.45,-3783,-15515,-14500,
353,17420,9128,-224,31.4,-5863,-3494,-10411,
354,12040,9716,-1416,31.4,-5370,3273,-8957,
355,9528,11196,-780,31.4,-2310,-3718,-2970,
356,10256,11028,-1356,31.45,-1969,-8092,1080,
357,7636,10852,-2280,31.45,1402,-920,4989,
358,9492,11336,-3612,31.35,6271,1703,8274,
359,12680,14244,-10620,31.49,793,-426,10506,
360,2340,21968,-8236,31.54,-11658,-3592,23897,
361,8288,14300,-4872,31.54,-2348,-1850,15786,
362,9604,13092,-6884,31.49,1261,5322,11032,
363,7964,16088,-6380,31.45,2121,1254,9628,
364,7988,10964,-5852,31.35,-1525,-1665,7262,
365,6996,11700,-5380,31.54,2767,1934,2112,
366,8212,13736,-5696,31.45,6307,6609,-2233,
367,9232,12532,-6164,31.4,7547,6417,-10697,
368,12668,16464,-7508,31.54,9091,4615,-18208,
369,15312,17472,-4508,31.54,9775,-540,-23285,
370,12592,12676,-3140,31.45,-810,-6860,-16307,
371,13252,11264,704,31.45,-6033,-12887,-14883,
372,13552,7080,-932,31.45,-4848,-9987,-8208,
373,8384,7900,-1160,31.31,-1044,-7057,-768,
374,11128,8972,-2988,31.45,-2828,-4154,6069,
375,9028,10076,-1920,31.45,-385,-1980,12034,
376,13748,14128,-6240,31.4,-966,-1769,20518,
377,10108,21084,-8520,31.49,2152,3013,25637,
378,6896,17080,-5844,31.45,5293,4838,14980,
379,9040,13396,-5528,31.4,-1023,5551,7687,
380,10464,13368,-5480,31.45,-1906,1338,7707,
381,9264,12184,-5988,31.4,-1608,3810,5129,
382,8140,10604,-4904,31.54,-1127,1751,-935,
383,9956,10444,-3636,31.4,-1020,-513,-3272,
384,11716,12088,-4100,31.54,5406,-2985,-6122,
385,11868,14148,-3364,31.35,3863,4283,-8260,
386,6744,16360,-6352,31.45,8293,-1818,-21726,
387,15280,14232,-4788,31.49,5745,-3574,-21838,
388,12676,10768,-5136,31.49,-4015,-6153,-14787,
389,12872,7584,-40,31.45,-6126,-6361,-10588,
390,10176,8304,-1940,31.35,633,-3576,-2867,
391,7936,10256,-1672,31.45,3278,-3348,4181,
392,11588,11300,-3248,31.4,-2858,-5543,8174,
393,10684,11004,-2500,31.4,-251,-1507,13755,
394,9024,13056,-5884,31.4,1958,3294,15044,
395,14524,15296,-7968,31.35,-826,416,19554,
396,7628,15896,-5780,31.45,331,3930,16558,
397,9308,12336,-7460,31.49,-1760,3558,8542,
398,9320,12512,-5964,31.45,507,1135,10470,
399,9416,11360,-6228,31.45,-1494,-98,6965,
400,10124,9952,-5288,31.49,1607,-821,-1344,
401,11128,10524,-4876,31.45,2539,1859,-2584,
402,11228,11572,-4844,31.4,1971,-1722,-7805,
403,13708,12436,-5000,31.4,206,-2165,-14340,
404,19236,12132,-5956,31.31,1627,1924,-22749,
405,20708,9448,-5784,31.35,2513,-898,-20644,
406,10728,10588,-2720,31.45,-3601,-2931,-11890,
407,12016,10032,-2344,31.45,-2499,-4258,-10690,
408,9544,10240,-1792,31.31,740,-3782,-3312,
409,9680,10084,-2936,31.45,-1997,-3502,2229,
410,9716,9348,-2596,31.49,-1543,-1551,6642,
411,8872,10920,-4608,31.35,139,698,13626,
412,11840,14124,-7400,31.45,-353,5191,17171,
413,11696,16056,-7388,31.45,-193,1405,16675,
414,9936,11908,-4712,31.4,-4199,-2954,15247,
415,11176,10984,-5836,31.4,-845,-1383,9522,
416,11856,10884,-5524,31.35,-975,-940,8670,
417,10284,10640,-5064,31.31,2533,2392,5590,
418,9880,11156,-5916,31.35,3633,3728,1366,
419,9532,12528,-6772,31.45,3370,5759,-1522,
420,9320,11604,-5332,31.31,4088,6135,-5160,
421,10812,12392,-4992,31.35,5283,3916,-10822,
422,13084,13660,-5060,31.4,6134,-1538,-16968,
423,12016,13444,-6264,31.35,7161,1754,-19476,
424,12568,12852,-3660,31.4,1725,-1233,-16655,
425,13896,11148,-3004,31.4,-2436,-8158,-13664,
426,14820,10016,-1932,31.54,-215,-11731,-7916,
427,12416,7956,-1884,31.35,-1726,-6774,-2294,
428,10788,9204,-2876,31.35,-2176,-3042,4074,
429,10860,11076,-3032,31.4,-2697,-2307,8078,
430,11516,13800,-3736,31.4,-6179,-4426,13102,
431,10824,15416,-5604,31.31,-5209,-6188,13598,
432,8608,15376,-4700,31.4,-2392,-5133,15556,
433,8000,14952,-6516,31.35,3501,6658,11866,
434,6112,15480,-7748,31.31,5562,11484,9851,
435,4788,14512,-7712,31.35,5332,11677,5125,
436,7264,12428,-5488,31.4,8670,9478,1473,
437,9624,11524,-4960,31.4,5901,3376,-3101,
438,11852,11952,-4572,31.35,7696,-1224,-8502,
439,15064,13240,-3656,31.35,8398,-9038,-12165,
440,16624,11964,-2952,31.45,-3344,-7475,-15121,
441,12284,7460,-2488,31.31,-2100,-5442,-12874,
442,13808,8788,-1504,31.4,-7439,540,-8626,
443,13332,9092,-1396,31.35,-2599,-6295,-3380,
444,12144,10104,-1864,31.4,-127,-6418,-286,
445,11920,10520,-4068,31.35,975,-1265,2302,
446,11076,11856,-4080,31.4,404,-1089,5662,
447,10152,12184,-4164,31.35,-1213,425,7537,
448,10656,12476,-3812,31.4,-3119,-1531,8162,
449,11612,12628,-3360,31.31,-3002,-3965,9750,
450,8712,11296,-3812,31.4,564,1645,10219,
451,7380,13024,-5776,31.4,2747,5207,8207,
452,9212,14504,-6960,31.35,-302,7867,6584,
453,6476,11904,-7116,31.35,1836,3881,-1986,
454,9364,10920,-7332,31.4,2947,3864,-2183,
455,10736,11780,-5512,31.35,1814,-4508,-3783,
456,10776,11464,-4748,31.35,-1125,-9521,-9681,
457,15004,12460,-4972,31.35,-2950,-6355,-13630,
458,13860,17632,-6984,31.35,-9398,-6235,-13737,
459,12896,8484,-3932,31.4,-7315,-3710,-11524,
460,10404,9476,-1984,31.35,-2848,-4456,-8961,
461,9464,10316,-1904,31.31,-2275,-4618,-652,
462,8492,9932,-2904,31.35,3821,1329,3334,
463,9008,11308,-3156,31.31,2262,3224,6408,
464,10700,13540,-3580,31.35,2794,4938,9538,
465,10576,14576,-2804,31.35,-312,3304,13210,
466,11132,14300,-2800,31.35,-1827,-2161,13250,
467,9488,13044,-4452,31.35,198,-149,13240,
468,8144,12868,-5540,31.4,-725,3994,9827,
469,8672,12676,-5488,31.21,-1292,4989,6165,
470,10944,12080,-5448,31.35,-1286,1831,2181,
471,11740,9856,-5316,31.4,-234,1657,-1617,
472,11540,9276,-3812,31.35,2685,1078,-4447,
473,10824,11304,-4632,31.4,10019,1407,-5878,
474,10976,15224,-5488,31.31,10138,-1585,-13006,
475,11724,11176,-6940,31.35,3959,-3922,-13878,
476,10480,13532,-5720,31.35,-2352,2532,-15559,
477,11908,11644,-3024,31.35,-7616,-6460,-13510,
478,13468,11736,-1508,31.45,-2485,-10636,-8489,
479,10144,10088,-992,31.31,-2021,-8044,-3414,
480,9684,10664,-3724,31.31,-2965,-3123,2329,
481,8972,11180,-3944,31.35,-4286,-594,7277,
482,8376,13588,-3496,31.4,-1833,-505,9772,
483,10148,14204,-3900,31.35,-1112,-960,11862,
484,9508,13724,-3824,31.26,328,477,13489,
485,7980,14788,-5512,31.26,1225,1541,11315,
486,7796,14284,-5084,31.35,2070,2744,8238,
487,9664,12992,-4992,31.31,220,623,6543,
488,9108,12440,-4800,31.31,1524,1628,4648,
489,9136,13300,-5168,31.31,1825,3508,518,
490,8088,13184,-5468,31.35,6158,5246,-3959,
491,7272,12656,-5072,31.35,7535,2135,-8483,
