0.6,,,,,,,,
97,-308,3240,-14456,30.41,-440,-116,-103,
98,-260,3388,-14452,30.51,-310,-52,-181,
99,-216,3340,-14520,30.46,-374,-158,-137,
100,-432,3384,-14368,30.46,-529,-128,-173,
101,-216,3404,-14444,30.46,-409,-143,-151,
102,-220,3332,-14380,30.46,-451,-172,-168,
103,-340,3328,-14536,30.46,-294,-239,-166,
104,-116,3428,-14524,30.37,-516,-273,-229,
105,-208,3428,-14404,30.37,-455,-321,-164,
106,-304,3388,-14412,30.55,-473,-245,-165,
107,-412,3468,-14448,30.46,-456,-270,-135,
108,-204,3404,-14476,30.46,-508,-247,-174,
109,-328,3492,-14360,30.55,-443,-265,-164,
110,-344,3468,-14468,30.55,-551,-191,-227,
111,-360,3428,-14224,30.46,-425,-215,-157,
112,-284,3428,-14364,30.37,-399,-173,-182,
113,-316,3452,-14268,30.37,-275,-184,-206,
114,-204,3448,-14608,30.46,-254,-183,-100,
115,-324,3428,-14268,30.55,-261,-126,-187,
116,-388,3544,-14236,30.46,-159,-92,-116,
117,-272,3372,-14432,30.37,-280,-153,-165,
118,-332,3356,-14516,30.46,-494,-226,-202,
119,-300,3380,-14496,30.46,-632,-292,-205,
120,-448,3428,-14416,30.46,-530,-181,-101,
121,-340,3404,-14236,30.46,-264,-134,-72,
122,-212,3544,-14440,30.46,-318,-154,-157,
123,-288,3456,-14424,30.46,-333,-251,-208,
124,-352,3312,-14484,30.46,-291,-229,-145,
125,-324,3372,-14484,30.41,-286,-157,-163,
126,-380,3324,-14260,30.51,-262,-108,-104,
127,-240,3384,-14500,30.51,-357,-155,-175,
128,-188,3492,-14316,30.6,-439,-216,-152,
129,-384,3548,-14284,30.51,-367,-178,-153,
130,-188,3444,-14428,30.51,-386,-187,-106,
131,-276,3404,-14476,30.51,-411,-191,-199,
132,-276,3460,-14320,30.41,-382,-270,-181,
133,-308,3500,-14184,30.46,-307,-149,-154,
134,-300,3504,-14648,30.55,-366,-195,-139,
135,-248,3400,-14392,30.41,-350,-207,-168,
136,-316,3404,-14492,30.51,-381,-174,-162,
137,-272,3464,-14364,30.41,-442,-200,-222,
138,-360,3448,-14376,30.51,-411,-180,-156,
139,-400,3416,-14548,30.51,-398,-204,-132,
140,-348,3416,-14488,30.41,-475,-241,-213,
141,-284,3516,-14404,30.37,-431,-205,-189,
142,-384,3432,-14440,30.46,-369,-145,-192,
143,-304,3520,-14408,30.37,-329,-179,-170,
144,-308,3476,-14492,30.46,-261,-175,-173,
145,#NAME?,,,,,,,
146,-2276,2556,-18444,30.46,-2770,-4441,2273,
147,-2452,2204,-12140,30.37,-3835,-4783,1515,
148,-892,-116,-14160,30.46,-947,-8432,1576,
149,-2088,5692,-22756,30.46,-5873,-5488,1105,
150,-6988,1124,-8048,30.46,-3655,-5009,1416,
151,-6128,5044,-16508,30.46,1677,-7833,1996,
152,-9212,4064,-12552,30.46,1802,-9047,1147,
153,-9416,4900,-14356,30.41,537,-9799,-1223,
154,-11704,6384,-10844,30.41,5239,-12326,1115,
155,-11828,4864,-14320,30.46,1493,-8633,605,
156,-11324,4140,-11872,30.46,1730,-5067,1837,
157,-11836,3224,-11436,30.51,3470,-4542,2133,
158,-11300,3632,-10196,30.41,5871,-3947,2101,
159,-9856,2816,-9036,30.46,2144,40,-318,
160,-8168,2144,-8196,30.41,1310,1705,-1377,
161,-7756,1740,-7836,30.51,1278,3490,-1663,
162,-8740,1900,-7768,30.37,1545,4417,-1105,
163,-10744,1356,-10008,30.46,1396,4722,694,
164,-10740,564,-10864,30.46,1828,3743,839,
165,-9964,236,-10748,30.46,1478,2477,-1211,
166,-9280,76,-10620,30.55,352,2345,-3716,
167,-8548,-532,-9336,30.41,993,1892,-2985,
168,-7728,-448,-8928,30.51,2612,1491,-727,
169,-9996,252,-11244,30.37,2744,-108,2195,
170,-11404,-688,-11776,30.37,-205,660,4089,
171,-8980,240,-11028,30.37,245,-330,3169,
172,-7804,-100,-10020,30.51,-678,-959,2214,
173,-7980,-36,-10256,30.41,-1987,-2402,4493,
174,-8916,556,-10888,30.41,-2806,-3012,7925,
175,-9972,2200,-10716,30.51,-4179,-2443,9870,
176,-9120,2916,-10060,30.46,-7419,-1327,7333,
177,-10128,4844,-11492,30.41,-11390,247,1641,
178,-10248,4788,-12456,30.37,1147,-5707,3514,
179,-9952,4840,-10572,30.41,8654,-1940,-382,
180,-8668,5868,-11216,30.41,5747,-6159,391,
181,-8688,5888,-10236,30.41,1779,-4396,-1177,
182,-9912,5156,-9772,30.41,1493,-5210,-1052,
183,-10452,5360,-8948,30.46,283,-3027,-2119,
184,-11284,5516,-9364,30.41,-925,-1674,-2263,
185,-10548,4476,-9224,30.51,-961,-768,-1764,
186,-11088,5092,-8556,30.46,-671,-410,-1878,
187,-11716,4508,-8832,30.37,-878,-410,-615,
188,-11588,3684,-8740,30.46,-721,-323,-628,
189,-11568,3756,-8420,30.46,-1250,448,-1071,
190,-12236,3084,-8144,30.41,-1657,1147,-1056,
191,-11816,3416,-8180,30.46,-95,-20,-311,
192,-11348,3604,-8500,30.41,59,-1233,-553,
193,-11632,3428,-8628,30.46,-1672,-22,-1814,
194,-11944,3056,-8368,30.46,-1390,-373,-1070,
195,-12104,3168,-8428,30.41,-253,-714,-648,
196,-12268,3188,-8048,30.51,-491,-172,-714,
197,-12152,3016,-8204,30.41,-1122,-163,-324,
198,-11988,2984,-8572,30.41,-1716,56,-335,
199,-11632,2912,-8736,30.6,-1544,-459,-648,
200,-11944,2732,-8448,30.41,-1291,-814,-1123,
201,-12144,2788,-8300,30.46,-1555,11,-1342,
202,-12248,3040,-7992,30.46,-1320,774,-1387,
203,-12096,3448,-7836,30.46,-942,628,-1234,
204,-12112,3512,-7976,30.46,-798,35,-872,
205,-11932,3380,-8068,30.37,-967,238,-836,
206,-12168,3488,-8236,30.51,-363,-65,-302,
207,-12028,3512,-8216,30.51,35,-253,21,
208,-11824,3344,-8412,30.41,167,-157,-12,
209,-11748,3348,-8512,30.51,361,-286,175,
210,-11740,3376,-8676,30.41,47,-55,62,
211,-11696,3220,-8676,30.46,-216,-66,123,
212,-11864,3056,-8700,30.41,-88,-11,96,
213,-11712,3172,-8464,30.46,-13,-17,-91,
214,-11704,3208,-8628,30.37,-376,160,-209,
215,-11676,3264,-8620,30.37,-273,114,-187,
216,-11764,3320,-8504,30.55,-329,-68,-103,
217,-11704,3284,-8536,30.51,-493,31,-121,
218,-11720,3308,-8752,30.51,83,-418,-8,
219,-11588,3416,-8764,30.41,-443,-60,-92,
220,-11376,3316,-8832,30.46,-172,-128,-222,
221,-11696,3204,-8668,30.46,-492,-110,-128,
222,-11732,3124,-8776,30.37,-366,-298,-130,
223,-11644,3260,-8652,30.55,-670,-101,-249,
224,-11576,3432,-8620,30.46,-426,-86,-119,
225,-11656,3464,-8652,30.46,-319,20,-135,
226,-11404,3528,-8756,30.41,-380,-26,-90,
227,-11388,3452,-8888,30.46,-534,28,81,
228,-11648,3324,-8948,30.41,-428,116,290,
229,-11676,3340,-8756,30.46,-509,334,81,
230,-11580,3404,-8712,30.41,-834,460,-79,
231,-11516,3564,-8716,30.46,-552,181,-29,
232,-11384,3580,-8800,30.51,-18,31,-167,
233,-11216,3452,-8996,30.46,-262,65,-202,
234,-11304,3280,-9144,30.37,-349,-13,-218,
235,-11252,3204,-9016,30.51,-142,-145,-268,
236,-11444,3296,-9088,30.46,-87,-28,-281,
237,-11420,3272,-9080,30.41,-239,-67,-147,
238,-11480,3244,-9100,30.37,-515,117,-290,
239,-11372,3552,-9248,30.46,-323,104,-274,
240,-11412,3816,-8936,30.37,-270,-81,-317,
241,-11240,3852,-8932,30.41,-517,-93,-111,
242,-11300,3700,-9020,30.51,-606,-359,244,
243,-11172,3728,-9084,30.32,-699,-306,41,
244,-11296,3520,-9336,30.55,-769,-333,100,
245,-11136,3436,-9104,30.46,-508,-387,110,
246,-11164,3512,-9312,30.46,-849,-193,-121,
247,-11092,3520,-9308,30.37,-738,-122,-238,
248,-11192,3624,-9072,30.51,-484,-65,-334,
249,-11300,3628,-8816,30.41,-507,-11,-348,
250,-11360,3620,-8940,30.41,-676,113,-472,
251,-11128,3740,-8904,30.41,-235,-184,-156,
252,-11228,3728,-9040,30.46,-280,-119,-208,
253,-11184,3816,-9124,30.46,-192,-184,-36,
254,-11088,3608,-9268,30.46,-94,-208,56,
255,-11064,3752,-9288,30.41,-120,-233,-17,
256,-11176,3632,-9244,30.41,-136,-223,-86,
257,-11144,3604,-9120,30.46,-363,-104,-227,
258,-11028,3660,-9260,30.46,-348,-39,-409,
259,-11184,3704,-8992,30.55,-220,-161,-290,
260,-11204,3544,-9148,30.46,-439,-144,-253,
261,-11120,3732,-9156,30.51,-477,-152,-284,
262,-11116,3744,-9240,30.41,-409,-229,-150,
263,-11132,3648,-9200,30.46,-302,-232,-159,
264,-10984,3588,-8992,30.46,-325,-184,-248,
265,-11232,3484,-9204,30.41,-606,-163,-201,
266,-11088,3616,-9324,30.51,-425,-213,-211,
267,-11164,3644,-9180,30.51,-438,-276,-143,
268,-11252,3748,-9236,30.41,-217,-291,8,
269,-11116,3732,-9056,30.51,-192,-339,93,
270,-11084,3672,-9128,30.46,-327,-272,25,
271,-11056,3524,-9248,30.37,-164,-327,223,
272,-11152,3648,-9044,30.46,-59,-324,161,
273,-11148,3704,-9092,30.41,-348,-140,-93,
274,-11288,3740,-8820,30.51,-136,-277,-180,
275,-11172,3660,-9028,30.46,-373,-558,214,
276,-11008,3696,-9372,30.46,-169,-593,-19,
277,-11084,3852,-9208,30.55,-455,-155,-356,
278,-11144,3720,-9156,30.46,-405,-57,-465,
279,-11304,3648,-9028,30.37,-295,-224,-49,
280,-11156,3776,-8892,30.46,-258,-336,138,
281,-11096,3824,-8892,30.37,-58,-409,159,
282,-11120,3828,-9168,30.37,-244,-334,38,
283,-11188,3748,-9264,30.41,-270,-319,2,
284,-11096,3820,-9020,30.41,-214,-188,-154,
285,-11312,3756,-9120,30.41,-283,-126,-166,
286,-11092,3580,-8936,30.41,-415,-78,-293,
287,-11148,3552,-9220,30.41,-185,-299,-157,
288,-11196,3700,-9104,30.46,37,-217,-135,
289,-11264,3900,-8804,30.51,234,-306,35,
290,-11132,3912,-8956,30.41,481,-351,-30,
291,-11220,3760,-9036,30.37,386,-389,138,
292,-11312,3624,-9156,30.37,-37,-245,3,
293,-11120,3516,-9296,30.37,-295,-209,-67,
294,-11088,3388,-9224,30.46,-277,-95,-233,
295,-11292,3520,-8904,30.46,-92,-365,38,
296,-11156,3736,-8840,30.41,76,-593,115,
297,-11424,3428,-9000,30.37,151,-1072,342,
298,-11664,3992,-9820,30.46,-1356,-1715,295,
299,-10516,3496,-9212,30.41,-1067,771,-1005,
300,-11052,3844,-8120,30.37,427,295,-1080,
301,-11704,3684,-8624,30.46,467,-721,601,
302,-11420,3384,-9212,30.32,227,-534,153,
303,-11044,3396,-8976,30.41,816,-348,-90,
304,-11000,3792,-8888,30.41,774,-699,373,
305,-11068,3432,-9892,30.46,-1104,-144,394,
306,-11424,3448,-9588,30.51,295,-361,239,
307,-11192,3632,-8684,30.46,-306,-17,-267,
308,-11232,3440,-8716,30.46,-1125,165,-474,
309,-11456,3416,-8976,30.37,-584,-199,-147,
310,-11320,3552,-9168,30.41,-690,-95,-252,
311,-11308,3596,-8940,30.51,-530,-149,-257,
312,-11236,3664,-8648,30.41,-834,-210,-213,
313,-11088,3552,-9268,30.41,-954,-208,-196,
314,-11228,3520,-9176,30.37,-343,-198,-125,
315,-11164,3764,-8652,30.46,26,-19,-101,
316,-11432,3868,-8640,30.41,-4,-233,53,
317,-11616,3804,-8976,30.46,-301,-507,283,
318,-11184,3720,-9276,30.55,-850,-437,266,
319,-10816,3992,-9424,30.41,-662,-321,-90,
320,-11064,3776,-9172,30.41,-363,-266,40,
321,-11368,3852,-8908,30.41,-243,-269,-41,
322,-11372,3828,-8628,30.41,-787,-255,-177,
323,-11248,3784,-8616,30.41,-889,-263,-103,
324,-11260,3692,-8636,30.46,-57,-395,-167,
325,-11324,3952,-8812,30.37,-111,-389,-35,
326,-11216,4212,-8892,30.37,-225,-342,-173,
327,-11112,3960,-8880,30.37,-312,-292,-221,
328,-11312,3824,-8796,30.51,-336,-324,5,
329,-11340,3748,-8856,30.41,-175,-347,-31,
330,-11344,3856,-8840,30.41,-75,-300,-184,
331,-11324,3828,-8800,30.41,-63,-276,-168,
332,-11284,3700,-8780,30.51,295,-540,189,
333,-11412,3840,-8948,30.41,-312,-302,-127,
334,-11168,3596,-8932,30.41,-363,12,-411,
335,-11544,3896,-8704,30.51,70,-205,-122,
336,-11608,4056,-8760,30.51,-157,-299,-38,
337,-11252,4064,-8936,30.37,-874,-147,-377,
338,-10912,3748,-8948,30.32,-727,-105,-615,
339,-11200,3516,-9036,30.41,-697,-159,-219,
340,-11396,3388,-8876,30.41,-510,-45,-237,
341,-11644,3492,-8892,30.41,-283,166,-481,
342,-11376,3676,-8808,30.41,-213,223,-505,
343,-11336,3860,-8940,30.41,-346,206,-550,
344,-11064,3840,-8884,30.41,-532,96,-451,
345,-11184,3788,-8916,30.46,-627,-49,-346,
346,-11392,3764,-8972,30.37,-648,-31,-232,
347,-11252,3644,-9108,30.55,-429,-101,-81,
348,-11304,3532,-8888,30.46,-552,-160,-177,
349,-11112,3428,-9000,30.46,-555,-278,-118,
350,-11400,3556,-8944,30.41,-562,-302,-119,
351,-11260,3672,-8764,30.51,-198,-308,-121,
352,-11056,3880,-8808,30.41,-299,-147,-67,
353,-11224,3932,-9028,30.51,-115,-239,148,
354,-11136,3940,-9080,30.41,-194,-352,286,
355,-10976,3876,-9280,30.51,-300,-391,87,
356,-10952,3608,-9244,30.41,-319,-366,53,
357,-11108,3452,-9156,30.41,-297,-186,-223,
358,-11232,3648,-8868,30.32,-248,-159,-252,
359,-11220,3848,-8860,30.41,-195,-126,-191,
360,-11144,4012,-8872,30.55,-197,-175,-223,
361,-11184,3940,-9016,30.41,-398,-157,-257,
362,-11084,3836,-9324,30.41,-335,-310,41,
363,-11184,3652,-9128,30.41,-313,-190,-68,
364,-11304,3748,-8936,30.41,-258,-162,-339,
365,-11396,3792,-8968,30.51,-586,-168,-160,
366,-11140,3756,-8808,30.46,-293,-283,-221,
367,-11092,3724,-8976,30.46,-257,-316,-164,
368,-11228,3996,-8964,30.41,-415,-319,-170,
369,-11200,3776,-9068,30.41,-228,-220,-112,
370,-11136,3556,-8712,30.32,94,-305,98,
371,-11452,3652,-8888,30.46,-5,-275,-5,
372,-11388,3724,-9224,30.41,-621,-9,-261,
373,-10968,3816,-9124,30.51,-678,-20,-249,
374,-11144,3928,-8880,30.41,-74,-311,-42,
375,-11436,3884,-8700,30.46,-191,-355,3,
376,-11388,3780,-8968,30.41,-434,-298,-104,
377,-11048,3728,-9208,30.37,-582,-199,-78,
378,-11028,3888,-9124,30.37,-149,-255,-75,
379,-11160,3796,-8976,30.46,245,-347,20,
380,-11440,3796,-8716,30.41,-270,-239,-208,
381,-11228,3900,-9432,30.51,-1232,106,-282,
382,-10996,3892,-9348,30.37,-189,-179,-262,
383,-10796,3848,-8864,30.41,-212,-102,-136,
384,-11404,3780,-8684,30.41,241,-284,76,
385,-11456,3764,-8544,30.46,149,-132,-177,
386,-11260,3908,-9012,30.37,-199,-259,55,
387,-10920,3756,-9404,30.41,1,-278,8,
388,-11184,3656,-9440,30.46,291,-328,9,
389,-11296,3704,-9220,30.41,325,-358,-125,
390,-11212,3576,-9044,30.41,-584,-187,67,
391,-10940,3640,-9288,30.37,-797,-171,-61,
392,-11124,3368,-9288,30.37,-50,-441,81,
393,-11080,3664,-8896,30.37,-159,-164,-302,
394,-11288,3792,-8812,30.37,-53,-339,-131,
395,-11292,3600,-9064,30.37,-661,-186,-11,
396,-11120,3664,-9392,30.37,-588,-166,-292,
397,-11076,3604,-9472,30.41,-796,-58,-410,
398,-11156,3784,-9260,30.32,-760,29,-507,
399,-11224,3756,-8928,30.41,-432,-115,-277,
400,-11380,3840,-8784,30.41,-488,-115,-236,
401,-11240,3748,-8836,30.37,-471,-146,-206,
402,-11192,3816,-9252,30.46,-432,-172,-108,
403,-11012,3832,-8864,30.32,59,-383,-22,
404,-10964,3848,-8908,30.37,-42,-376,-171,
405,-11240,3796,-8952,30.37,-186,-446,-119,
406,-11276,3496,-9264,30.46,-310,-364,-218,
407,-11088,3608,-9168,30.41,-160,-251,-416,
408,-11092,3596,-9040,30.41,442,-505,-107,
409,-11396,3740,-8888,30.41,-89,-324,-392,
410,-11492,3948,-9212,30.41,-889,-320,-196,
411,-11240,3520,-9476,30.41,-896,-163,-559,
412,-11116,3404,-9120,30.41,-529,-313,-390,
413,-11324,3452,-8724,30.46,-1213,-57,-709,
414,-11592,3356,-9068,30.41,-1208,-81,-663,
415,-11500,3476,-8824,30.32,-834,-218,-533,
416,-11520,3764,-8576,30.41,-892,-215,-592,
417,-11468,3728,-8676,30.46,-1031,-155,-479,
418,-11480,3844,-8748,30.41,-423,-96,-341,
419,-11620,3956,-8612,30.41,-388,-52,-269,
420,-11368,3896,-8788,30.41,-339,-397,26,
421,-11296,3668,-8988,30.37,-967,-279,-93,
422,-11332,3336,-9096,30.37,-588,-402,-23,
423,-11544,3496,-9188,30.46,-518,-208,-114,
424,-11424,3748,-8748,30.41,-379,-57,-225,
425,-11360,3864,-8612,30.51,-291,-44,-267,
426,-11368,3924,-8716,30.32,-293,-176,-157,
427,-11400,3856,-8660,30.51,-375,-126,-149,
428,-11428,3992,-8608,30.41,-380,-189,-64,
429,-11532,3768,-8808,30.41,-560,-189,-72,
430,-11440,3740,-8776,30.41,-860,-190,-199,
431,-10928,3652,-8864,30.46,-813,-110,-346,
432,-11504,3904,-8860,30.37,-535,-298,-230,
433,-11368,3972,-8840,30.46,-526,-236,-260,
434,-11432,4076,-8672,30.41,-560,-76,-454,
435,-11276,4032,-8732,30.41,-506,-136,-293,
436,-11412,3952,-8776,30.51,-399,-142,-217,
437,-11408,3792,-8724,30.41,-276,-141,-159,
438,-11480,3872,-8500,30.46,-103,-103,-212,
439,-11404,3996,-8704,30.46,-345,-112,-194,
440,-11292,3812,-8708,30.37,-220,-194,-6,
441,-11224,3820,-8796,30.37,-280,-96,-93,
442,-11276,3848,-8840,30.41,-341,-63,-133,
443,-11240,3752,-9008,30.41,-369,-83,-232,
444,-11248,3816,-9020,30.41,-250,-190,-169,
445,-11368,3684,-8856,30.32,-332,-20,-414,
446,-11324,3788,-8820,30.41,-295,-84,-339,
447,-11328,3768,-8748,30.32,-366,-129,-383,
448,-11368,3772,-9020,30.37,-585,-108,-349,
449,-11244,3752,-8844,30.46,-507,-148,-340,
450,-11216,3864,-9056,30.37,-565,-134,-327,
451,-11316,3748,-9152,30.41,-516,-200,-150,
452,-11228,3780,-9016,30.41,-470,-144,-242,
453,-11124,3844,-8996,30.41,-560,-160,-231,
454,-11288,3744,-9068,30.37,-612,-104,-264,
455,-11256,3804,-8968,30.37,-525,-179,-305,
456,-11280,3748,-8880,30.32,-539,-97,-310,
457,-11316,3672,-8888,30.51,-607,-14,-295,
458,-11264,3772,-8896,30.41,-362,-66,-248,
459,-11296,3980,-8856,30.41,-218,-121,-139,
460,-11172,3880,-8672,30.41,-319,-276,-8,
461,-11388,3680,-8960,30.37,-630,-386,99,
462,-11208,3668,-9144,30.46,-614,-287,-283,
463,-11116,3796,-9000,30.37,-278,-177,-181,
464,-11272,3792,-9096,30.32,-143,-201,-151,
465,-11328,3912,-8820,30.32,-180,-209,-170,
466,-11300,3792,-8660,30.32,-468,-146,-214,
467,-11104,3848,-8920,30.46,-382,-240,-174,
468,-11324,3852,-8996,30.46,-348,-199,-121,
469,-11248,3792,-8912,30.51,-369,-232,-107,
470,-11216,3860,-8712,30.41,-355,-148,-274,
471,-11364,3852,-8824,30.41,-407,-284,-103,
472,-11424,3788,-8832,30.37,-274,-234,-161,
473,-11172,3888,-8972,30.37,-272,-237,-105,
474,-11216,3872,-8964,30.41,-157,-273,-81,
475,-11248,3840,-8916,30.32,-221,-195,-101,
476,-11236,3936,-8896,30.41,-301,-252,-156,
477,-11116,3852,-9032,30.41,-356,-256,-137,
478,-11204,3760,-8900,30.37,-433,-183,-160,
479,-11392,3728,-9004,30.37,-317,-203,-144,
480,-11288,3836,-8772,30.41,-240,-193,-226,
481,-11428,3744,-8796,30.41,-467,-154,-111,
482,-11228,3676,-9060,30.51,-277,-167,-210,
